Commune,proportion23_6,prop_acc_autouroute,age,Hiver,Automne,Printemps,Ete,Plein_jour,Crepuscule_ou_aube,Nuit_s_eclairage_public,Nuit_a_eclairage_public_n_allume,Nuit_a_eclairage_public_allume,M,F,Conducteur,Passager,Pieton,prop_acc_deux_roues,prop_acc_quatre_roues,prop_acc_bus_train,Superficie,prop_chaumage,prop_actif,score_norm,score_bin,score_multi
94044,0.0,0.0,32.0,0.2777777777777778,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.7222222222222222,0.1111111111111111,0.05555555555555555,0.0,0.1111111111111111,0.7777777777777778,0.2222222222222222,31.0,5.0,2.0,0.26,0.68,0.0,6.93,0.05456327163073797,0.5060866449959796,0.8727912461429448,1,3
67046,0.0,0.0,44.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.25,6.0,0.0,1.0,0.5,0.5,0.0,17.25,0.08109038307757022,0.45888978199237646,0.5865362091714779,1,2
78466,0.08,0.83,37.0,0.25,0.5833333333333334,0.16666666666666666,0.0,0.5,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.6666666666666666,0.3333333333333333,32.0,17.0,1.0,0.09,0.88,0.0,15.33,0.036358488794020406,0.46531626741405463,0.9931672072661335,1,3
69168,0.0,0.0,41.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.29,0.05454545454545449,0.49610389610389644,0.5176535995416462,1,2
38410,0.0,0.0,48.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,3.0,1.0,0.0,0.67,0.33,0.0,18.17,0.042441193954999214,0.4780352022153438,0.7262851983590253,1,3
33425,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.07,0.03588205258452433,0.49269759172902694,0.17462954231800892,0,1
78238,0.1,0.5,33.0,0.2,0.4,0.4,0.0,0.3,0.1,0.3,0.0,0.3,0.9,0.1,20.0,3.0,0.0,0.1,0.8,0.0,8.61,0.04892387723049959,0.5046657810182126,0.7639805182870281,1,3
21127,0.0,0.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25.05,0.017005861516886524,0.480964355855771,0.0,0,1
77450,0.0,0.0,41.0,0.5,0.25,0.0,0.25,0.25,0.0,0.75,0.0,0.0,0.75,0.25,13.0,0.0,0.0,0.15,0.77,0.0,7.4,0.0364963503649635,0.5085158150851582,0.5714262669059718,1,2
41149,0.0,0.0,72.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.5,0.25,0.0,21.02,0.03654931470034937,0.35098091910776674,0.608905274780009,1,2
12133,0.0,0.0,75.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,26.85,0.028476269775187343,0.4787676935886761,0.2519371746949009,0,1
38508,0.0,1.0,31.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,8.68,0.03775883069427531,0.5127892813641902,0.2839150591867106,0,1
41167,0.0,0.0,64.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.5,0.5,0.0,37.96,0.05894472346550058,0.436478006226799,0.5918035012163831,1,2
71486,0.0,0.0,39.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666666,0.3333333333333333,16.0,0.0,0.0,0.06,0.81,0.0,24.21,0.052151651943776474,0.41888661812843286,0.6635334598914762,1,2
49228,0.0,0.0,57.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,299.45,0.0650389873286886,0.40279719469719255,0.5827966138832998,1,2
44133,0.0,0.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5,0.5,0.0,32.57,0.04344891104768101,0.5383240535045185,0.4430626802022583,1,2
87203,0.0,0.0,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.33,0.67,0.0,50.89,0.03331807869729201,0.5306032447018432,0.31228740630979307,0,1
72223,0.0,0.0,44.0,0.0,0.75,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.25,7.0,2.0,0.0,0.14,0.71,0.0,43.58,0.046739564276762575,0.44572212329380334,0.5154265731542544,1,2
38226,0.0,0.0,79.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.29,0.05930623050237754,0.40271596454247593,0.2519371746949009,0,1
76486,0.0,0.0,33.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,2.0,0.0,1.0,0.5,0.5,0.0,9.55,0.06838891633887827,0.5078577377909197,0.35462826976580825,0,2
17396,0.0,0.0,76.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,19.66,0.05577662193597991,0.48875312660125403,0.31228740630979307,0,1
83072,0.2,0.0,50.0,0.0,0.2,0.4,0.4,0.6,0.2,0.2,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.5,0.33,0.0,64.37,0.06601118478527866,0.3814827697976596,0.7179025661952538,1,3
57452,0.0,1.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.55,0.043521266073194856,0.5074183976261127,0.0,0,1
25387,0.0,0.0,56.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,12.71,0.02666666666666675,0.456,0.337785511172717,0,2
47121,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,11.95,0.04550077901355265,0.4433022846959338,0.3908665979233798,0,2
87181,0.0,0.0,46.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,14.31,0.06593406593406594,0.42002442002442064,0.2839150591867106,0,1
83002,0.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,5.0,2.0,0.0,0.6,0.4,0.0,114.33,0.07615900779469778,0.4098429407204778,0.5865362091714779,1,2
31011,0.0,0.0,78.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.32,0.06887720190511008,0.3554005416214668,0.4265667170129099,1,2
45038,1.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.94,0.048652590246728335,0.3917337761790847,0.2519371746949009,0,1
77148,0.0,0.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.42,0.0547945205479452,0.4827397260273973,0.0,0,1
55433,0.0,0.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.28,0.05210950736882737,0.4583309902692989,0.0,0,1
57134,0.0,0.0,52.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.88,0.0360125260960334,0.4879958246346555,0.2519371746949009,0,1
60371,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,7.32,0.04,0.39999999999999997,0.7210428849259223,1,3
39407,0.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.94,0.029850746268656716,0.4208955223880597,0.5038743493898019,1,2
57508,0.0,0.0,70.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.81,0.0593365837465783,0.456223039361907,0.2519371746949009,0,1
60513,0.0,0.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,9.65,0.03994338280544223,0.48334684834059627,0.2839150591867106,0,1
29005,0.0,0.0,42.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,7.29,0.024195373519126796,0.4535209085082292,0.5358522338816116,1,2
64531,0.0,0.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.5,0.09302325581395347,0.34883720930232615,0.07892226449349798,0,1
19192,0.0,0.0,37.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,4.0,4.0,0.0,0.0,1.0,0.0,14.05,0.04318182797615812,0.4223814712441984,0.4969872180097558,1,2
26064,0.17,0.0,42.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.5,0.5,8.0,3.0,0.0,0.13,0.88,0.0,41.07,0.047898805867032726,0.47106681470276196,0.6908885926229773,1,3
31487,0.0,0.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.35,0.030977891247361798,0.4381158904984026,0.2519371746949009,0,1
64129,0.0,0.0,40.0,0.375,0.375,0.125,0.125,0.75,0.0625,0.0,0.0,0.1875,0.625,0.375,31.0,1.0,2.0,0.29,0.65,0.0,4.57,0.06593496666896145,0.46350741208715396,0.8730958149511796,1,3
59474,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,23.11,0.05308880308880309,0.41216216216216217,0.35462826976580825,0,2
85214,0.0,0.0,59.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,5.0,2.0,0.0,0.0,1.0,0.0,15.62,0.04237042801868923,0.5400376431766232,0.5865362091714779,1,2
46307,0.0,0.0,65.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5,0.5,0.0,19.55,0.07161344984191109,0.39760487595866717,0.13892942322847873,0,1
18140,0.0,0.5,46.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5,0.5,0.0,47.94,0.04594453005084425,0.44462448436300805,0.6949998548971592,1,3
38416,0.0,0.0,43.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0,1.0,0.0,0.67,0.33,0.0,7.81,0.07338507625068955,0.4225899502632539,0.48310862820406925,1,2
78220,0.5,0.0,34.0,0.5,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.5,0.25,0.75,8.0,3.0,1.0,0.13,0.88,0.0,19.32,0.04079184163167367,0.4893521295740852,0.7130011494992203,1,3
34145,0.2,0.0,40.0,0.5,0.3,0.0,0.2,0.7,0.0,0.3,0.0,0.0,0.4,0.6,22.0,6.0,1.0,0.09,0.86,0.0,23.9,0.08276779558653173,0.4190893406392496,0.9784346927890417,1,3
33108,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,5.68,0.0959851623276722,0.35601923733977453,0.5751311665457628,1,2
56054,0.0,0.0,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,30.64,0.04723231989424994,0.4085177569796159,0.33204084611031676,0,1
51066,0.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.33,0.0,0.0,6.89,0.04012345679012333,0.40740740740740605,0.31228740630979307,0,1
16362,0.0,0.0,69.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,20.15,0.049079754601226995,0.450920245398773,0.2839150591867106,0,1
32044,0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,12.43,0.0307332396381928,0.4925676960587782,0.2839150591867106,0,1
77109,0.0,0.0,33.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.75,0.0,48.68,0.05327172386410854,0.45287541582678414,0.5403509872230241,1,2
15026,0.0,0.0,52.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,43.2,0.010929863776880874,0.34429070897174807,0.2519371746949009,0,1
35352,0.67,0.0,41.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.25,0.75,0.0,19.7,0.03424160092577904,0.4887652091758979,0.40978170368189687,1,2
28418,0.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,15.11,0.02409638554216865,0.4939759036144577,0.25355180681150685,0,1
64510,0.0,0.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,22.26,0.039319872476089264,0.43889479277364507,0.5054889815064079,1,2
38107,0.0,0.0,36.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.67,0.33,0.0,7.41,0.036158861885002974,0.4890337877889744,0.35462826976580825,0,2
74173,0.0,0.0,51.0,0.2,0.2,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.4,7.0,5.0,0.0,0.0,0.71,0.0,44.11,0.01291216039575243,0.46595379230761985,0.774679557086237,1,3
26119,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.33,0.05567275078637779,0.4803437033496141,0.2839150591867106,0,1
19194,0.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,26.56,0.034226067898984115,0.48076465202875723,0.2519371746949009,0,1
59309,0.0,0.0,51.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,0.0,1.0,0.5,0.5,0.0,23.66,0.0645320197044335,0.43817733990147784,0.35462826976580825,0,2
42316,0.0,0.0,49.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,8.58,0.054103756162137084,0.4400459164374911,0.35462826976580825,0,2
81220,0.0,0.0,51.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,66.29,0.053912130229301594,0.4696306669000525,0.6011962593309188,1,2
27207,0.0,0.0,46.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,11.97,0.027397260273972587,0.4417808219178088,0.07892226449349798,0,1
31090,0.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,21.96,0.040106951871657755,0.4679144385026738,0.2839150591867106,0,1
80789,0.0,1.0,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.83,0.09999999999999999,0.5066666666666665,0.17462954231800892,0,1
31424,0.0,0.0,47.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,4.0,0.0,1.0,0.5,0.5,0.0,26.53,0.04623722475840172,0.4813595542628986,0.567786033787115,1,2
13074,0.0,0.0,43.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,4.0,1.0,0.0,0.0,1.0,0.0,34.9,0.06400517039279334,0.4927946184855084,0.6482777392392602,1,2
68028,0.0,0.0,39.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.5,0.5,0.0,19.16,0.03285024154589372,0.4816425120772947,0.37634670150982114,0,2
42169,0.0,0.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,32.0,0.03481012658227848,0.5113924050632911,0.27678127609214237,0,1
38127,0.0,0.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,13.92,0.024242424242424232,0.4545454545454546,0.5038743493898019,1,2
69118,0.0,0.0,46.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,16.6,0.041452908809294114,0.4935158741320283,0.07892226449349798,0,1
63322,0.0,0.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,16.08,0.029232074272340664,0.4765433720036699,0.5466648756899872,1,2
41161,0.25,0.25,39.0,0.25,0.25,0.5,0.0,0.75,0.0,0.25,0.0,0.0,1.0,0.0,9.0,4.0,0.0,0.11,0.89,0.0,85.49,0.06168838432947783,0.444992556878954,0.6896774842674924,1,3
25534,0.0,0.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,13.22,0.030612244897959173,0.5765306122448964,0.4585446015047195,1,2
14614,0.0,0.0,45.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.5,0.5,0.0,20.49,0.07027158721999179,0.44992088725320023,0.13892942322847873,0,1
54146,0.0,1.0,62.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.53,0.05102040816326531,0.5034013605442177,0.5038743493898019,1,2
46127,0.0,0.0,61.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.56,0.054313553325620705,0.3602592253666918,0.2839150591867106,0,1
53222,1.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,10.35,0.019178082191780823,0.4657534246575342,0.4265667170129099,1,2
35278,0.04,0.0,38.0,0.3333333333333333,0.3333333333333333,0.18518518518518517,0.14814814814814814,0.7407407407407407,0.1111111111111111,0.07407407407407407,0.0,0.07407407407407407,0.4444444444444444,0.5555555555555556,38.0,3.0,4.0,0.21,0.74,0.0,17.3,0.03710819009100101,0.46774519716885743,0.9450505192300913,1,3
74267,0.4,0.0,37.0,0.8,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.4,0.8,0.2,7.0,2.0,0.0,0.43,0.43,0.0,12.65,0.0374486590964001,0.47016187484899735,0.618071226018212,1,2
59400,0.2,0.0,43.0,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.0,0.2,1.0,0.0,7.0,2.0,1.0,0.14,0.57,0.0,26.96,0.06337467991100094,0.4382180270951976,0.7787249372609979,1,3
77258,0.1,0.6,37.0,0.1,0.3,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.7,0.3,23.0,5.0,1.0,0.09,0.83,0.0,3.37,0.06072320032893381,0.5318191877600014,0.7485927516283397,1,3
64125,0.14,0.0,28.0,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,0.14285714285714285,0.5714285714285714,0.42857142857142855,10.0,2.0,0.0,0.5,0.4,0.0,12.15,0.06326677970231799,0.4857112914884903,0.6317684796248391,1,2
91441,0.25,1.0,46.0,0.25,0.25,0.25,0.25,0.75,0.0,0.25,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,5.93,0.055666003976143144,0.5447316103379721,0.5403509872230241,1,2
54336,1.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,15.63,0.02236975416340874,0.46331379078031604,0.39634056454435923,0,2
33437,0.0,0.0,37.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.25,0.75,0.0,13.87,0.04527127561375121,0.4083381127861996,0.6747816571100902,1,3
12299,0.0,0.0,37.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,29.13,0.03330547591003771,0.4348417859827066,0.33085943918839883,0,1
34146,0.33,0.0,35.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.25,0.75,0.0,11.97,0.07084636974581933,0.482587419279826,0.5504814746021978,1,2
57126,1.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.39,0.04,0.49846153846153846,0.5038743493898019,1,2
2B167,0.0,0.0,49.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,22.78,0.03294117647058824,0.36705882352941177,0.35462826976580825,0,2
25529,0.0,0.0,51.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,30.57,0.040707231660509866,0.4109159376609916,0.598489534993889,1,2
22183,0.25,0.0,50.0,0.25,0.25,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,6.0,1.0,1.0,0.0,0.83,0.0,56.64,0.04624607696066216,0.4078479211627049,0.8010537727245635,1,3
61345,0.0,0.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,50.68,0.04256437204414083,0.41933788754598006,0.2519371746949009,0,1
12068,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,55.23,0.03557650419022938,0.395233773734033,0.07892226449349798,0,1
39517,0.0,0.0,49.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,16.1,0.03780417098126654,0.4625719419089594,0.07892226449349798,0,1
63276,0.0,0.0,41.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.33,0.67,0.0,20.67,0.051063829787233846,0.46146572104018907,0.35462826976580825,0,2
68317,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.37,0.04181993540478201,0.543327951076274,0.0,0,1
43110,0.0,0.0,46.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.25,0.25,0.0,12.24,0.03317535545023697,0.45734597156398105,0.4585446015047195,1,2
59280,0.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,3.59,0.05765153970934758,0.4603532644695482,0.17462954231800892,0,1
12241,0.0,0.0,67.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,30.48,0.02063359364912713,0.47519674355673497,0.2839150591867106,0,1
14060,0.0,0.0,45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,5.28,0.03580186365865622,0.45561549779303623,0.2839150591867106,0,1
68001,0.0,0.0,48.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.4,0.6,0.0,7.22,0.046263345195729534,0.5088967971530249,0.4963740604679541,1,2
29245,0.0,0.0,43.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,8.52,0.03379854408708305,0.47425096052888116,0.21716853553612048,0,1
2B121,0.0,0.0,57.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,2.0,0.0,0.0,0.0,1.0,0.0,135.16,0.0911528150134047,0.4075067024128698,0.5358522338816116,1,2
16415,0.0,0.0,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,10.93,0.04421202946186861,0.49912572990789894,0.2839150591867106,0,1
24015,0.0,0.0,67.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.22,0.057839290714892536,0.460108415055209,0.2519371746949009,0,1
58237,1.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.51,0.06896551724137931,0.27586206896551724,0.6065654444607094,1,2
33554,1.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,8.48,0.054211871828014443,0.462297334148217,0.2853377647888126,0,1
44223,0.0,0.0,63.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,8.04,0.0402859480981659,0.5043682883494642,0.07892226449349798,0,1
66012,0.0,0.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.9,0.06879112093353978,0.47852082585394634,0.2519371746949009,0,1
